Condition,Source_File,Scene,FOV_ID,Object_Label,Spot_Count,Volume_um3,Area_um2,Z_Span_um,Thickness_mask_um,Thickness_BF_um
allON_HP,allON_HP.nd2,0,allON_HP_S00,1,999,346717.4277,,27.900000000000002,27.900000000000002,65.7045
allON_HP,allON_HP.nd2,1,allON_HP_S01,1,1127,487707.9064,,27.900000000000002,27.900000000000002,65.70449999999981
allON_HP,allON_HP.nd2,1,allON_HP_S01,2,1128,471608.871,,27.900000000000002,27.900000000000002,65.7045
allON_HP,allON_HP.nd2,2,allON_HP_S02,1,1189,653134.3515,,27.900000000000002,27.900000000000002,65.70449999999995
allON_HP,allON_HP.nd2,3,allON_HP_S03,1,1163,646750.0208,,27.900000000000002,27.900000000000002,65.70449999999929
allON_HP,allON_HP.nd2,4,allON_HP_S04,1,1167,565375.5126,,27.900000000000002,27.900000000000002,65.7045
allON_HP,allON_HP.nd2,5,allON_HP_S05,1,1174,824066.3116,,27.900000000000002,27.900000000000002,65.70449999999994
